window_start	entropy_nose	entropy_left_wrist	entropy_right_wrist	entropy_shoulders	postural_stability	velocity_nose	velocity_left_wrist	velocity_right_wrist	gaze_proxy	symmetry	state
715	0.007761695455	0.05414678605	0.04890460378	0.0003811349917	0.001200263108	0.006933542373	0.02640979661	0.02109916949	0.006933542373	0.0001061061239	F
720	0.007281949804	0.0603918222	0.05326507523	0.0003912318476	0.001192306025	0.00655279661	0.02956130508	0.02207240678	0.00655279661	0.0002954214421	F
725	0.005676783929	0.05904636375	0.06090420709	0.0003935081649	0.000935159787	0.007482898305	0.03046877966	0.02327627119	0.007482898305	0.0003176493125	F
730	0.002515265254	0.05188808087	0.05855044727	0.0003694945271	0.0004088301189	0.007398779661	0.03051232203	0.02310494915	0.007398779661	0.0004247983605	F
735	0.0006421174868	0.05096884011	0.06357911308	0.0001133500926	0.0001509125224	0.005002474576	0.02941745763	0.01999366102	0.005002474576	0.0003358817145	F
740	0.0005164960272	0.04648041747	0.05522780746	9.41E-05	7.84E-05	0.00495820339	0.0276950339	0.01841210169	0.00495820339	0.0004716002923	F
745	0.0006382802023	0.04682812694	0.0507044657	0.000101840158	6.09E-05	0.00459859322	0.02656284746	0.01949918644	0.00459859322	0.0003797464166	F
750	0.0005601630555	0.05155129269	0.05197313453	0.0001979457268	5.11E-05	0.00469	0.02744854237	0.01944588136	0.00469	0.0003547094996	F
755	0.000453742695	0.05465349608	0.05174342688	0.0002032604227	6.12E-05	0.004811949153	0.02747142373	0.01912094915	0.004811949153	0.0002963180461	F
760	0.0005348217829	0.05974387064	0.05559914142	0.0002800012839	6.06E-05	0.004883576271	0.02984638983	0.02057557627	0.004883576271	0.000289097488	F
